#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" upper="100.0">90.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                BodicTshangla=0,
#BurmishOldBurmese=0.8,
#BurmishRangoon=0,
#ChepangChepang=0,
#ChinHakha=0,
#JingphoJingpho=0,
#Karbi=0,
#KhroskyabsWobzi=0,
#KirantiKhaling=0,
#LoloishLisu=0,
#NungicDulong=0,
#Rabha=0,
#SiniticGuangzhou=0,
#SiniticOldChinese=2.55,
#Tangut=0.9,
#TaniBokar=0,
#TibetanBatang=0,
#TibetanOldTibetan=1.2,
#TibetoKinauriBunan=0                
#                                <taxa id="TaxonSet.small" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.small"/>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:small" name="distribution">
#            <parameter id="bcov_alpha.s:small" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:small" name="distribution">
#            <parameter id="bcov_s.s:small" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.8" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <distribution id="OldChinese.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="OldChinese" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="SiniticOldChinese" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.10" lower="2.3" name="distr" upper="2.8"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.small" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@small" excludeto="1" filter="-" id="orgdata.small" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:small" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:small" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:small" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:small" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:small" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:small">
#                    <parameter dimension="2" id="frequencies.s:small" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:small" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@small" estimate="false" id="dummyfrequencies.s:small" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.small	TreeHeight.t:tree	mutationRate.s:small	bcov_alpha.s:small	bcov_s.s:small	frequencies.s:small1	frequencies.s:small2	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(OldChinese.prior))	height(SiniticOldChinese)	clockRate.c:clock
40160000	-8456.63644806387	-8402.968078403652	-53.66836966021691	-8402.968078403652	7.968022021828114	1.0	0.09069723382550163	0.21667552543625357	0.989609867635574	0.01039013236442712	-52.70872743555096	0.11625656098026105	0.2861072073652069	0.2616464843796269	15.296714713112019	3	0.6931471805599453	2.4074914495716238	0.005123014951424443
40170000	-8456.474416269402	-8405.09089866868	-51.38351760072082	-8405.09089866868	8.364801023141133	1.0	0.10516826870252675	0.2211678700113327	0.989609867635574	0.01039013236442712	-50.40393114792586	0.16132355309307658	0.27426689299180124	0.3514276836461073	10.250378161477016	3	0.6931471805599453	2.364261061419047	0.005006746690471284
40180000	-8459.483974202698	-8406.234223095486	-53.2497511072125	-8406.234223095486	7.925057791140088	1.0	0.06914668220124014	0.26171200083262774	0.9902342328834338	0.009765767116567382	-52.10620371460802	0.14211442729658696	0.2145582650894619	0.5800871268886584	9.687715638961034	3	0.6931471805599453	2.4382425066389826	0.004243700330159537
40190000	-8464.744803993746	-8409.499602040376	-55.24520195336984	-8409.499602040376	8.408035297072052	1.0	0.05907844047466001	0.26171200083262774	0.988341973236341	0.011658026763660253	-54.10165456076537	0.15078146947187807	0.39781595796357044	0.28517375592824484	13.483710775210586	3	0.6931471805599453	2.3242218325184254	0.005966428103647607
40200000	-8457.324850137431	-8404.009440054278	-53.315410083152685	-8404.009440054278	7.335090985980582	1.0	0.10361830336528705	0.23276512070936947	0.988341973236341	0.011658026763660253	-52.28611142544753	0.1238402097474956	0.5815429453029679	0.16192233170246106	9.704707257103996	3	0.6931471805599453	2.3704667759940876	0.005097147818361624
40210000	-8454.128547055041	-8397.711756779305	-56.41679027573699	-8397.711756779305	8.081850328552699	1.0	0.09346522966672892	0.2519846978988811	0.9895722342367993	0.010427765763201903	-55.31019810094662	0.23611738935197907	0.2286980182204269	0.27657138620330596	12.418618706369742	3	0.6931471805599453	2.4814297937365644	0.004515478052466675
40220000	-8458.613231074103	-8403.54238677852	-55.07084429558362	-8403.54238677852	8.55690598634496	1.0	0.08876916511042701	0.2507489953547523	0.989085681219414	0.010914318780587262	-53.969045836680614	0.11160508717526764	0.32482382375521945	0.34140553522324696	11.976815496386402	3	0.6931471805599453	2.3109079416469847	0.0043759515075502894
40230000	-8460.401275029806	-8401.466801609358	-58.934473420448136	-8401.466801609358	10.035314390526235	1.0	0.09520792774022317	0.24228600152076388	0.9897731112363136	0.010226888763687663	-57.86613815001064	0.07042513209013308	0.37198704194640514	0.6921550825834252	11.05647514376913	3	0.6931471805599453	2.534105608935559	0.003675019539922599
40240000	-8454.128825150226	-8401.245633691611	-52.88319145861477	-8401.245633691611	7.583351813826133	1.0	0.10465209848734638	0.24295393970847323	0.9897731112363136	0.010226888763687663	-51.81217402152877	0.2327911471466888	0.1589912026683511	0.6202632486355646	7.841282128183817	3	0.6931471805599453	2.3531078266233423	0.00482621033275738
40250000	-8453.65184174687	-8399.631764763963	-54.02007698290825	-8399.631764763963	7.919662054679262	1.0	0.12489283197865009	0.24295393970847323	0.9901167459152369	0.00988325408476435	-52.94905954582225	0.07695900167882287	0.33865613061290073	0.5273260680162664	10.959969261066437	3	0.6931471805599453	2.3299808478112207	0.004319352844431317
40260000	-8459.997717806451	-8404.937311598336	-55.060406208114706	-8404.937311598336	7.800692782342753	1.0	0.15593726877113137	0.1870493451911216	0.989642629902501	0.010357370097500294	-54.24340367641846	0.19016447635538483	0.04229638916335079	0.6375467484495339	10.472474858744624	3	0.6931471805599453	2.3299808478112207	0.0046686186443392255
40270000	-8454.884341044777	-8402.651865061018	-52.232475983758434	-8402.651865061018	8.496815539840272	1.0	0.15593726877113137	0.15216440482411298	0.9894981467609326	0.010501853239068609	-51.61505231350632	0.1658744287825162	0.3654812946554665	0.34917562976276995	8.76239278267596	3	0.6931471805599453	2.3299808478112207	0.004677690365021618
40280000	-8457.62051718384	-8405.113610421347	-52.50690676249108	-8405.113610421347	8.290827104374477	1.0	0.17363707121275837	0.09375147251352339	0.9898308743648128	0.010169125635188476	-52.355422852170086	0.13186704985995198	0.0871371062278772	0.704157838796727	10.033426200390437	3	0.6931471805599453	2.401322233233337	0.004410212585758536
40290000	-8460.73488073507	-8402.396611332671	-58.33826940239844	-8402.396611332671	8.649582770478517	1.0	0.19303448291454378	0.1162637389249185	0.9898308743648128	0.010169125635188476	-57.9800811077021	0.14306824123676698	0.3770013122517831	0.2921938166097645	12.994378383334764	2	0.6931471805599453	2.670555525557246	0.003760970692232392
40300000	-8458.446979710849	-8407.88529037378	-50.56168933706856	-8407.88529037378	6.769343202001023	1.0	0.19303448291454378	0.1162637389249185	0.9882570232406188	0.011742976759382375	-50.20350104237222	0.24299930334043499	0.22901076277829088	0.2683989659007532	8.228219712563495	3	0.6931471805599453	2.3036282563113333	0.005529333605001441
40310000	-8462.719588697435	-8407.570946067417	-55.14864263001831	-8407.570946067417	7.982922586462722	1.0	0.1067870847411591	0.20835976897497047	0.9882570232406188	0.011742976759382375	-54.22700996111911	0.12379342322545558	0.10481558471687567	0.8484629138452129	13.83513577239472	3	0.6931471805599453	2.3036282563113333	0.005160447021172187
40320000	-8461.955387301163	-8402.043008723796	-59.91237857736675	-8402.043008723796	8.703550208361174	1.0	0.1290500511654481	0.20835976897497047	0.989725519531049	0.010274480468952183	-58.99074590846755	0.04919962457474992	0.8713431948837297	0.08692816976984376	10.588956499116884	2	0.6931471805599453	2.3548239461850304	0.0040347076223509176
40330000	-8452.662706050845	-8398.223684000659	-54.43902205018679	-8398.223684000659	8.051608708726228	1.0	0.12485816997547186	0.20835976897497047	0.9901864608501728	0.009813539149828417	-53.51738938128759	0.17302669367043907	0.2671554850438042	0.43087215428724585	8.729794594839104	2	0.6931471805599453	2.36036477495412	0.00460541767025793
40340000	-8462.521317907087	-8404.544807334145	-57.97651057294199	-8404.544807334145	7.871107162563339	1.0	0.1416707370378416	0.20835976897497047	0.9914405805523143	0.00855941944768694	-57.05487790404279	0.1606113473091074	0.2998644662529272	0.45573803817839365	26.58572388688783	3	0.6931471805599453	2.419337206581854	0.003669112741472637
40350000	-8461.089271255307	-8407.794913313013	-53.294357942294454	-8407.794913313013	7.664094682830014	1.0	0.15257632791677672	0.1625103751228435	0.9914405805523143	0.00855941944768694	-52.61340839036431	0.15078628356483362	0.24832477787326201	0.5829177354895	15.937203936940756	3	0.6931471805599453	2.3268769036657173	0.0036436630879324136
40360000	-8456.00588557276	-8399.58022308629	-56.425662486470635	-8399.58022308629	8.055910311595122	1.0	0.18125272745081317	0.16369088605238996	0.9921263357435862	0.007873664256415008	-55.73771882003158	0.022103329434197922	0.7630710449101572	0.35891845879250295	13.667174242514683	3	0.6931471805599453	2.7840366963759426	0.003424067198768242
40370000	-8457.357599178857	-8404.106450038364	-53.25114914049264	-8404.106450038364	8.198702304162117	1.0	0.23525072182390763	0.11775221210772842	0.9921184535262214	0.00788154647377983	-52.880726765935705	0.09245795190974752	0.5144701663367113	0.236539677228087	12.915886541603333	3	0.6931471805599453	2.5347226169094426	0.0033155782962801437
40380000	-8456.350654835187	-8405.125737484395	-51.224917350792104	-8405.125737484395	7.243514865304874	1.0	0.26932953189885733	0.06395992480542091	0.9922385001800561	0.007761499819945152	-51.439683721503876	0.11029271030909042	0.503685302724457	0.16374329772690405	7.5666179023570805	3	0.6931471805599453	2.350430462534613	0.0032273748245585238
40390000	-8459.206968452296	-8408.159071689095	-51.04789676320066	-8408.159071689095	7.549929672769661	1.0	0.21280764146975908	0.11159055042312106	0.9920856344088784	0.00791436559112281	-50.729149393952355	0.11908507174858221	0.2456735501372278	0.39976069026924543	8.0921621170535	3	0.6931471805599453	2.374093536514422	0.0034438348520850533
40400000	-8452.927693314545	-8402.072242998494	-50.85545031605049	-8402.072242998494	7.641131603369848	1.0	0.22853239235479764	0.09344864155300699	0.9920856344088784	0.00791436559112281	-50.707070294468124	0.17803119068486023	0.22139237886475863	0.5828651445174283	7.89614756108551	3	0.6931471805599453	2.3319009233652355	0.0035555726354595803
40410000	-8455.009670380696	-8400.4738571079	-54.53581327279691	-8400.4738571079	8.558969806566731	1.0	0.22853239235479764	0.08353786665144682	0.992609265626395	0.007390734373606299	-54.49493070522618	0.11097859840525644	0.30660314817329487	0.523992630588004	19.365117333975427	3	0.6931471805599453	2.556772859352449	0.00293429498406733
40420000	-8458.206220210128	-8405.723750320229	-52.48246988989996	-8405.723750320229	7.654467037049972	1.0	0.22370778560661767	0.08571414144511048	0.9923964838341067	0.007603516165894482	-52.416937783778906	0.16593232999973115	0.15567956766831137	0.5867992098852556	14.874523202323616	3	0.6931471805599453	2.3338737619570535	0.0030708679560832505
40430000	-8464.761505801951	-8411.1185712996	-53.64293450235209	-8411.1185712996	6.8139338842471044	1.0	0.22370778560661767	0.09620260067402245	0.9926737588803617	0.0073262411196395195	-53.466686910403475	0.35581568344671627	0.11443088766663495	0.6133837338003664	9.574287796572111	3	0.6931471805599453	2.3338737619570535	0.003573124223167293
40440000	-8460.246425929146	-8405.726535133934	-54.51989079521332	-8405.726535133934	8.348955873824952	1.0	0.22243489680109294	0.08414817098809879	0.9926737588803617	0.0073262411196395195	-54.47203199200702	0.07424577751907678	0.3393519892120416	0.4122568686584411	15.49550651551527	3	0.6931471805599453	2.3338737619570535	0.0030196753959145736
40450000	-8464.418131485434	-8412.481951068867	-51.93618041656678	-8412.481951068867	7.210744234347089	1.0	0.23950765743469143	0.13606640914339915	0.9926737588803617	0.0073262411196395195	-51.42659409991783	0.14532886709838577	0.19040892325323394	0.5397096498302095	13.395105294857174	3	0.6931471805599453	2.3066894843331944	0.003347101955939915
40460000	-8452.148727050875	-8399.372308546008	-52.77641850486738	-8399.372308546008	8.706449605117335	1.0	0.15650265532044005	0.13632092415732605	0.9928117902901258	0.007188209709875385	-52.265031402081114	0.148365736648997	0.2842122509292557	0.35100871070455403	9.960254534019194	3	0.6931471805599453	2.402578907163778	0.0029681758116745023
40470000	-8454.670631529802	-8400.881486938542	-53.78914459125994	-8400.881486938542	7.952042828754917	1.0	0.11481274836329147	0.18950894652134892	0.9929816620418308	0.007018337958170383	-52.95948551362696	0.07215286872387683	0.6529187481044348	0.3145101583674438	9.263850505682576	3	0.6931471805599453	2.391379207438203	0.0030639852213128925
40480000	-8461.299089327547	-8405.392729322215	-55.90636000533217	-8405.392729322215	7.273192666451579	1.0	0.12289361059045663	0.20830986728897335	0.9929816620418308	0.007018337958170383	-54.984959876669045	0.12261727817321512	0.5783769927268807	0.20137791577307917	23.22337547659387	3	0.6931471805599453	2.3954320441986057	0.0030818978995920134
40490000	-8458.113173245718	-8400.695350499524	-57.417822746193934	-8400.695350499524	9.008639705602915	1.0	0.08576096885864178	0.20830986728897335	0.9929816620418308	0.007018337958170383	-56.49642261753081	0.12153256261645999	0.4002109002172839	0.24383014058975008	9.706744167637858	2	0.6931471805599453	2.4342658166892615	0.0027935063450060366
40500000	-8458.346884140792	-8404.216935517381	-54.129948623411494	-8404.216935517381	7.883274684774419	1.0	0.14843206599460437	0.20138355282640782	0.9927616762994385	0.0072383237005627255	-53.24136576092564	0.064569390062762	0.5386806718179599	0.34914095294148106	12.843583475987915	3	0.6931471805599453	2.3343078833840254	0.003375127437587953
40510000	-8459.497857840803	-8403.403949567524	-56.09390827327919	-8403.403949567524	8.256773378132381	1.0	0.13386244473810782	0.20138355282640782	0.9933447192102224	0.0066552807897788495	-55.205325410793336	0.10167066065987475	0.5249369140176866	0.2243347947206308	28.710653049419925	3	0.6931471805599453	2.3343078833840254	0.002936469603693936
40520000	-8460.508569760645	-8404.795581376744	-55.71298838390103	-8404.795581376744	8.71735232345847	1.0	0.08688139101853029	0.22548689715361753	0.9925011023642397	0.007498897635761561	-54.71459698514688	0.14234474106792958	0.17107237911008724	0.33156215327621646	10.454920882667723	3	0.6931471805599453	2.3334630461955967	0.0032832758562132526
40530000	-8458.936793693321	-8404.056769538971	-54.88002415434973	-8404.056769538971	8.242155445259538	1.0	0.11753699368229323	0.15051458542084134	0.9922201324634645	0.0077798675365367475	-54.27312194274016	0.05738579774287016	0.45410281332581875	0.4745498043886878	15.653012191886377	3	0.6931471805599453	2.409209220934258	0.003700929157729499
40540000	-8465.576985632566	-8412.015159280018	-53.56182635254816	-8412.015159280018	7.861611801891089	1.0	0.11753699368229323	0.2113332789770228	0.9922136550924263	0.007786344907574967	-52.62643467640756	0.12056919658484934	0.2089527890800084	0.36713531596159965	17.100906137744914	3	0.6931471805599453	2.6901671213456435	0.0040517967019425465
40550000	-8461.56330748609	-8407.166543018737	-54.396764467354025	-8407.166543018737	8.607236376218946	1.0	0.13943660702412483	0.11532028861014007	0.9923143966809999	0.007685603319001465	-54.04641097170092	0.048160747745786395	0.7539628052391841	0.2588390266441334	10.041121565071235	3	0.6931471805599453	2.5660172880634993	0.0031156880542379632
40560000	-8454.746194745565	-8398.270006014927	-56.47618873063691	-8398.270006014927	8.611045632986112	1.0	0.2128161352009118	0.11287935861315727	0.9923143966809999	0.007685603319001465	-56.146403390437726	0.1154091238932144	0.444143633203779	0.23653052591250592	14.642753867017522	2	0.6931471805599453	2.3008262523811847	0.0031161403627638406
40570000	-8454.905627606797	-8400.502224664806	-54.40340294199058	-8400.502224664806	8.293566052806717	1.0	0.16406391255411862	0.164349007989855	0.9923143966809999	0.007685603319001465	-53.71158163015841	0.2569776314282936	0.12122267120158398	0.5378126120543778	8.912515227172994	3	0.6931471805599453	2.705033162516136	0.003437271681771789
40580000	-8457.057392838453	-8401.772906581802	-55.28448625665105	-8401.772906581802	8.642867011437861	1.0	0.1671729245109822	0.11492458841200213	0.9923143966809999	0.007685603319001465	-54.93743768539346	0.14458810450779197	0.46681222588217536	0.1642309773283894	14.205228967975534	3	0.6931471805599453	2.4736757731014345	0.0031388484829936165
40590000	-8458.765794879895	-8408.744104848996	-50.021690030898576	-8408.744104848996	7.442890137544629	1.0	0.16287355482074145	0.12119799195032023	0.992284244262324	0.007715755737677361	-49.62352224143535	0.22839859968067072	0.1655165755345849	0.5567609319262414	8.733879303954689	3	0.6931471805599453	2.311596164856693	0.003678321748734014
40600000	-8462.775804164217	-8401.004569185905	-61.77123497831277	-8401.004569185905	9.410089336836771	1.0	0.17031749474428046	0.13134752974197011	0.992284244262324	0.007715755737677361	-61.29565209142358	0.17085822301213727	0.2776509612412124	0.33300073400707053	20.314442177798647	2	0.6931471805599453	2.311596164856693	0.002964768682204538
40610000	-8454.899545542243	-8401.901105026549	-52.99844051569313	-8401.901105026549	8.201615080342393	1.0	0.1897778578124633	0.0901206603047027	0.9927727903602933	0.007227209639707995	-52.884842719191695	0.10415930706407978	0.3287026793637835	0.5862194276649149	9.501557710943406	3	0.6931471805599453	2.3923230099248762	0.0031244631027286273
40620000	-8458.29342532685	-8402.57710946071	-55.716315866141116	-8402.57710946071	9.053220920860243	1.0	0.1897778578124633	0.09768034709805538	0.9927727903602933	0.007227209639707995	-55.525438707267625	0.11718381169817284	0.3481033066781003	0.25118272868783204	21.403475750422412	3	0.6931471805599453	2.6664616371488927	0.002860775097591155
40630000	-8454.535246125333	-8402.343661218038	-52.19158490729632	-8402.343661218038	6.936002757605613	1.0	0.18394204166273928	0.11446464734808608	0.9927727903602933	0.007227209639707995	-51.848391964845916	0.10488837113355998	0.21589492013379494	0.559947271238862	21.623169094422053	3	0.6931471805599453	2.354281591980786	0.003699538406612683
40640000	-8460.859499548815	-8407.522122851917	-53.33737669689813	-8407.522122851917	8.732048397967286	1.0	0.19916530930396775	0.11446464734808608	0.9923932538368501	0.0076067461631512	-52.99418375444773	0.12633675893951304	0.2754425092932977	0.39135594467103885	9.731748949033982	3	0.6931471805599453	2.434385313818865	0.003076365622599109
40650000	-8461.89121686089	-8412.106933281677	-49.78428357921295	-8412.106933281677	7.37286386378212	1.0	0.18434525361043838	0.10499509987612339	0.9923932538368501	0.0076067461631512	-49.52407231195589	0.09941600004924464	0.5732397886238987	0.2535856632723838	7.76250093190202	3	0.6931471805599453	2.596567009381044	0.003479821403440028
40660000	-8452.307990913565	-8400.656035641554	-51.651955272011186	-8400.656035641554	7.194390651959129	1.0	0.20313951702312522	0.10878545862055289	0.9922079529549719	0.0077920470450293855	-51.35767417659098	0.17953296056795717	0.2182358678323946	0.2140449680298368	8.051185179640353	3	0.6931471805599453	2.335457176330016	0.0032885170989331498
40670000	-8454.15931421179	-8399.713793532763	-54.44552067902826	-8399.713793532763	8.209560515806182	1.0	0.20313951702312522	0.08168322070367372	0.9922079529549719	0.0077920470450293855	-54.4261524232117	0.09978171068119256	0.1794710630462604	0.5007221928679108	9.405655259571434	3	0.6931471805599453	2.567627802201798	0.003105051708209941
40680000	-8451.901124410653	-8399.835513134669	-52.065611275984956	-8399.835513134669	7.962456745089148	1.0	0.21146205173538676	0.11437010169256756	0.9910411096430725	0.00895889035692876	-51.72321279455765	0.06158850984515683	0.68077838336805	0.25885540620388436	9.17330501763423	3	0.6931471805599453	2.3811300472806245	0.004164927843493148
40690000	-8456.274308473903	-8403.2025420384	-53.0717664355027	-8403.2025420384	7.336353778404907	1.0	0.15922937781230995	0.13739965774969062	0.9910411096430725	0.00895889035692876	-52.55278351518288	0.09184872330116875	0.5329929159938366	0.3081596527995264	12.910916268552942	3	0.6931471805599453	2.346549717090735	0.003817634314444492
40700000	-8465.408578707451	-8409.067540922679	-56.34103778477265	-8409.067540922679	8.222274946904275	1.0	0.15803493392438062	0.13739965774969062	0.9910411096430725	0.00895889035692876	-55.82205486445283	0.22519776520684656	0.17623108936370396	0.5673726730306341	15.76313250143659	3	0.6931471805599453	2.3509704871364776	0.003815186381598812
40710000	-8454.22170300887	-8400.775107034533	-53.446595974337065	-8400.775107034533	9.097845226722004	1.0	0.14550948524734822	0.1480754794433209	0.9910411096430725	0.00895889035692876	-52.85545863328534	0.12519844780543157	0.19554876295995455	0.6070587673964554	9.283154761176304	3	0.6931471805599453	2.3509704871364776	0.0038159413718760605
40720000	-8454.510722394634	-8401.507082315566	-53.0036400790686	-8401.507082315566	8.18340814784134	1.0	0.15045502783702308	0.1480754794433209	0.9916356679360379	0.008364332063963382	-52.412502738016876	0.14934786491471572	0.3833348940101283	0.2651796347932748	11.076623904227537	3	0.6931471805599453	2.3509704871364776	0.003619377938775078
40730000	-8453.62376019262	-8400.53456994207	-53.089190250549805	-8400.53456994207	7.846252033623416	1.0	0.15045502783702308	0.1497321842432458	0.9919175060370659	0.008082493962935382	-52.487317425090126	0.1670192752587678	0.5064610078288918	0.30473556008345754	10.157500523573725	3	0.6931471805599453	2.535195103371375	0.003930663600398104
40740000	-8457.923360463816	-8399.640854242802	-58.282506221014074	-8399.640854242802	9.934471279031323	1.0	0.10751576729050977	0.18498736114259096	0.9924629970321426	0.007537002967858614	-57.4762405954248	0.19940312525780501	0.1762373515375419	0.39689041485422555	23.76688754169173	3	0.6931471805599453	2.453090723150647	0.003055032410659873
40750000	-8461.514590752426	-8408.675023765405	-52.83956698701983	-8408.675023765405	8.151841798922085	1.0	0.10751576729050977	0.20110209678798968	0.9924629970321426	0.007537002967858614	-51.95234093008054	0.13492454286289313	0.376709521874778	0.2664598224900158	14.21911381529399	3	0.6931471805599453	2.5116214419196905	0.003053528755864069
40760000	-8461.63494612899	-8408.646395957	-52.98855017199028	-8408.646395957	8.396876402790722	1.0	0.08852410079211886	0.242286223842475	0.9927143834960059	0.007285616503995255	-51.92021400760072	0.11283358639704082	0.2441084692311348	0.6088884327365196	9.809348149228455	3	0.6931471805599453	2.4419495751190614	0.003422982211867551
40770000	-8464.888055930009	-8409.133739184654	-55.7543167453545	-8409.133739184654	8.827401619461874	1.0	0.04582411419371352	0.242286223842475	0.9927143834960059	0.007285616503995255	-54.68598058096494	0.10071683395816135	0.3742330026088604	0.2765900652863269	24.005500473549137	3	0.6931471805599453	2.6474465119425497	0.0031707472875920685
40780000	-8458.02604343761	-8406.163461650913	-51.86258178669831	-8406.163461650913	7.785954090775693	1.0	0.06173883675067962	0.242286223842475	0.9918660839237055	0.00813391607629578	-50.79424562230874	0.1792233774625455	0.0664102823628432	0.8718714542045823	11.082093554445153	3	0.6931471805599453	2.3103759995365123	0.0044944734394591615
